GEOID,town_name,aland_sqm,awater_sqm,town_area_sqm,pct_river_corridor,pct_high_risk_NFHL,nfhl_covered_flag,median_income,median_income_moe,total_population,total_population_moe,percent_elderly,percent_elderly_moe,median_year_house_built,median_year_house_built_moe,pct_no_vehicle,pct_no_vehicle_moe,occupied_housing_units,occupied_housing_units_moe,pct_renter_occupied,pct_renter_occupied_moe,pct_bachelors_or_higher,pct_bachelors_or_higher_moe,pct_below_poverty,pct_below_poverty_moe,percent_with_disability,percent_with_disability_moe,pct_mobile_home,pct_mobile_home_moe,IFLD_EALT_weighted,IFLD_EALP_weighted,IFLD_EALPE_weighted,IFLD_EALB_weighted,IFLD_EALA_weighted,POPULATION_weighted,BUILDVALUE_weighted,AGRIVALUE_weighted,AREA_weighted,ALAND_sqmi,EAL_per_capita,EAL_per_building_value,EAL_per_agricultural_value,weight,RISK_SCORE_avg,SOVI_SCORE_avg,IFLD_RISKS_avg,RESL_SCORE_avg,CRF_VALUE_avg,nfip_claims,total_nfip_claims_paid,2011_2022_nfip_claims,2023_plus_nfip_claims,pre_2011_nfip_claims,2011_2022_nfip_claims_count,2023_plus_nfip_claims_count,pre_2011_nfip_claims_count,claims_paid_per_capita,claims_paid_per_housing_unit,irene_policies,flood2023_policies,today_policies,current_insurance_penetration,funding_acquisition_buyouts,funding_admin,funding_ecosystem_restoration,funding_equipment,funding_flood_control,funding_infrastructure_protection,funding_infrastructure_stormwater,funding_other,funding_planning,funding_structure_protection,federalShareObligated_adj,numberOfFinalProperties,numberOfProperties,2011_2022,2023_plus,pre_2011,cost_per_property,cost_per_final_property,share_acquisition_buyouts,share_admin,share_ecosystem_restoration,share_equipment,share_flood_control,share_infrastructure_protection,share_infrastructure_stormwater,share_other,share_planning,share_structure_protection,funding_per_capita,log_funding_per_capita,funding_per_occupied_unit,log_funding_per_occupied_unit,has_funding
5000317725,Dorset town,122692449,334589,123027039.0,2.150206311212328,3.1738174841927167,1,111250.0,40453.0,2092,307,21.89292543021033,6.3932772459750735,1972.0,7.0,2.505966587112172,2.646956561457712,838,113,9.307875894988069,5.166700940475623,72.08653175157013,17.258303531867387,11.233269598470365,5.601775162734057,9.27342256214149,4.262486796271075,2.209944751381215,2.630798945152512,541610.4386797684,7.250927990166655e-05,993.3771346568464,540581.2304464343,35.83109727958112,1457.1605018278203,628791110.503683,3379644.183772886,47.97947825934172,47.37181939575895,371.68893749205233,0.0008613519333088,0.1602566451463355,0.5147158254425364,57.0427978548,42.0191909,76.4808010179,61.0757019311,1.062755099,6.0,137617.95867776222,82951.07652705394,54666.8821507083,0.0,4.0,2.0,0.0,65.78296303908328,164.22190773002652,10.0,17.0,10.0,0.0119331742243436,911269.28556679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911269.28556679,1.0,1.0,911269.28556679,0.0,0.0,911269.28556679,911269.28556679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.5971728330736,6.079010968678189,1087.4335149961694,6.992494799338499,True
5002517875,Dover town,92639355,224249,92863594.0,2.0948424704338944,2.005289637264518,1,52313.0,6562.0,1466,247,29.46793997271487,9.370459564025849,1984.0,2.0,3.443328550932568,2.929043828222893,697,119,18.938307030129124,15.407651310068632,48.88698630136986,16.075120428078286,7.348901098901099,6.100870028268803,13.369713506139156,6.138218525661804,0.390625,0.4236067064379601,438757.428872,0.00125886553576,17246.4578399,421314.9422,196.028831963,1798.0,689681975.0,538137.0,36.20959563,35.76825493147992,244.0252663359288,0.0006361735477746,0.8153266340578701,1.0,27.0284090233,76.62915359,46.4997086559,65.340599455,1.380856827,5.0,193684.37327244924,193684.37327244924,0.0,0.0,5.0,0.0,0.0,132.11758067697767,277.88288848271054,35.0,20.0,19.0,0.0272596843615494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002518325,Dummerston town,79502082,622704,80124784.0,3.260615123558762,2.5236162499687134,1,101696.0,21365.0,2090,309,24.30622009569378,5.878734628946845,1971.0,5.0,0.0,1.1111111111111112,900,137,7.111111111111111,4.574366169177762,58.71047737135772,12.162922758930002,4.497607655502392,2.760704807465851,15.35885167464115,5.492469230368996,7.197696737044145,5.460594742047385,489633.338667,0.000340796696729,4668.91474519,482920.3543,2044.06962188,1865.0,461961539.0,2237285.0,31.24629378,30.69592546881853,262.5379831994638,0.0010599006569397,0.2188515717340437,1.0,18.91477293,49.41894213,41.2460014508,65.340599455,1.120915706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,9.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002318550,Duxbury town,111285314,528986,111814330.0,2.853961480637399,1.6541001485871742,1,105208.0,24886.0,1548,191,13.049095607235142,3.312381850446476,1988.0,7.0,2.564102564102564,1.8020435676744655,624,91,17.628205128205128,7.807193413818542,58.5144927536232,11.707982658841464,2.658884565499352,1.7176557146038538,7.622739018087856,2.8730267352675627,6.843575418994413,3.890196408402117,644175.0886961068,0.0007319190044986,10027.290361638812,624934.1955875016,9213.602745980896,1639.4353669173115,424272279.80365056,1399839.7455070124,43.35711179434144,42.96749994947387,392.924967763366,0.0015183058600817,0.4601777387473671,0.5186445324002884,43.5922133828,18.07794823,74.8754355297,90.4276744462,0.865256497,6.0,639411.4635009108,364844.3959939261,274567.06750698475,0.0,1.0,5.0,0.0,413.0565009695806,1024.6978581745366,2.0,10.0,7.0,0.0112179487179487,187068.0813054003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187068.0813054003,1.0,1.0,187068.0813054003,0.0,0.0,187068.0813054003,187068.0813054003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.84501376317849,4.802749858127469,299.7885918355774,5.70640766527794,True
5000921250,East Haven town,96484367,116093,96600463.0,1.8065491012960917,0.0,0,38438.0,31249.0,225,83,18.666666666666668,15.543127592718,1973.0,8.0,6.086956521739131,5.519040777800204,115,34,6.086956521739131,5.519040777800204,25.0,16.420374076349667,16.0,13.77317772670338,34.66666666666667,22.110406291887045,22.56410256410257,12.94029941222934,134760.6783393347,0.0001301165437419,1782.5966492621783,132575.64077279335,402.44091728658566,453.0010469371644,121522108.31709228,964571.39131718,37.67637116609684,37.25282236430153,297.48425362475444,0.0011089396012427,0.1397104242904311,0.148330401747598,56.04628209239999,63.68358704,77.9375215535,29.534415353600004,1.277030055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002321925,East Montpelier town,82227291,659922,82887226.0,4.578437528601112,5.585980582601043,1,92778.0,20811.0,2612,30,22.090352220520675,3.5977399316428462,1978.0,5.0,1.0434782608695654,1.1364786595558425,1150,129,17.82608695652174,6.406990522323741,59.579060982191045,11.413797516967088,2.14395099540582,1.416753060759517,8.652373660030628,2.5578564145565434,9.84,4.593649516250015,343664.703333,0.000714073283569,9782.8039849,325201.8985,8680.00084839,2592.0,548402372.0,8723753.0,32.32462233,31.74813454619783,132.58669110069445,0.0006266652386634,0.0393941349936202,1.0,7.06598646736,24.87946455,17.5817249949,90.4276744462,0.921705694,4.0,454653.47586458246,62600.71603419029,392052.7598303922,0.0,1.0,3.0,0.0,174.0633521686763,395.3508485778978,16.0,7.0,21.0,0.0182608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001523500,Eden town,162970286,2552928,165523226.0,1.760723889947365,0.0,0,83578.0,8097.0,1351,173,11.621021465581052,3.790324242539704,1991.0,4.0,0.3502626970227671,0.5275682078344793,571,78,22.59194395796848,11.119840661231184,17.39606126914661,6.033498294563459,6.096654275092937,4.383801912975558,13.101406365655071,5.307609230003608,18.352601156069365,7.86071051752615,306767.7421394684,0.0002061288404033,2823.965113527549,303795.8048685307,147.97215739960217,1314.790590355731,292845872.36416084,1221048.0167296934,64.57190304465904,62.92317920287974,233.32060967706576,0.001047539921471,0.2512331521253995,0.5542962016676775,16.9027148514,35.96754131,42.3804597291,74.2269873238,1.012684848,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9229.256504481436,0.0,0.0,0.0,9229.256504481436,0.0,0.0,0.0,0.0,9229.256504481436,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.83142598407212,2.058144611438113,16.163321373872915,2.842774628586799,True
5001523725,Elmore town,100826320,1416251,102242602.0,1.1062503259160892,0.0,0,98750.0,24182.0,964,200,14.626556016597512,5.010217263902026,1978.0,10.0,1.7500000000000002,2.0311527861352525,400,81,7.249999999999999,5.692573321058324,47.75449101796407,14.428767503748622,3.319502074688797,1.9901780787937469,7.780082987551867,4.465546263173096,1.4705882352941175,1.6996584136087511,398098.0443211962,0.0002260115800083,3096.3586461089685,393625.1871595397,1376.4985156478106,1280.6762195172766,330726608.4199893,1804985.3644158705,39.94323832137,38.929259789891375,310.8498762249609,0.0012037073346564,0.2205547214783255,0.5010470342399361,31.7731559107,44.16099035,64.3965609504,74.2269873238,1.075112606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001124050,Enosburgh town,123278559,1267409,124545968.0,5.760930518300083,2.917588276983904e-05,0,63828.0,17162.0,2804,21,17.902995720399428,3.269597799926618,1972.0,15.0,7.540702656383891,4.338892288188247,1167,106,24.25021422450728,8.433269255385246,20.13285641287685,5.311342548979446,13.943355119825709,6.355863821036453,10.949963741841914,2.8791221420317226,14.232765011119348,5.572312134846568,662607.4678070749,9.19605541659596e-05,1259.8595920729515,660671.0348452756,676.5733671240413,2328.082670691615,549940525.7683507,21028757.51170076,48.57743066575468,47.59811773190226,284.6150938489787,0.0012048711392587,0.0315095871659744,0.5343315746365882,50.6272817,34.63898596,80.3491372647,86.2018718161,0.999018761,1.0,13052.391549078162,13052.391549078162,0.0,0.0,1.0,0.0,0.0,4.654918526775378,11.18456859389731,1.0,3.0,3.0,0.0025706940874035,0.0,0.0,143741.1253002223,0.0,0.0,0.0,189311.2963611036,0.0,0.0,0.0,333052.4216613259,0.0,0.0,101789.85152984476,0.0,231262.57013148116,,,0.0,0.0,0.4315870894534124,0.0,0.0,0.0,0.5684129105465875,0.0,0.0,0.0,118.77761114883236,4.785636782981005,285.3919637200736,5.657361375056197,True
5000724400,Essex Junction city,11833863,499088,12332953.0,14.218976801605956,13.88904371593238,1,89257.0,16233.0,10803,21,14.875497546977693,2.528749573569482,1983.0,3.0,5.965133375341314,3.288727177292515,4761,225,40.705734089477005,6.729061855695538,52.43616466909848,8.06748935722516,9.530438010393468,4.909095723100717,12.678155565905916,2.8490406228695475,0.9670781893004116,1.5233639044011644,1177694.550451,0.000696621799378,9543.71865148,1166720.454,1430.37779977504,10612.0,1647556671.0,743005.0,4.80209028,4.569080048195584,110.97762442998491,0.0007148127716518,1.585042564250577,2.0,9.403874282065,9.209856068,24.109022154,91.1124274375,0.643043388,,,,,,,,,,,7.0,8.0,13.0,0.0027305187985717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000724175,Essex town,88941934,817671,89759588.0,5.637134804157251,11.796984882731383,1,110199.0,14119.0,11516,22,19.94616186175756,3.2593508811680305,1990.0,4.0,5.883550488599348,5.120695030479815,4912,277,24.08387622149837,6.814242763535101,57.62154258559767,6.814759423797911,4.987770789657582,2.463383610772331,7.889684063536394,2.1086257951459477,1.4614614614614614,1.0439899463293063,1323935.080703,0.000780760118248,10696.41361999,1295925.8336,17312.83348365,11482.0,2416432753.0,6461614.0,35.018544989999995,34.34067270233975,115.30526743624804,0.0005478882369307,0.2048923195819187,2.0,12.7466019764,9.209856068,29.04998037885,91.1124274375,0.643043388,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,12.0,0.002442996742671,0.0,0.0,0.0,0.0,0.0,0.0,136021.27517896035,0.0,0.0,0.0,136021.27517896035,0.0,0.0,0.0,0.0,136021.27517896035,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.81150357580413,2.5503434841810715,27.6916276830131,3.356605361845584,True
5002125375,Fair Haven town,45347088,1843176,47190242.0,6.330155062110222,13.421254365076509,1,62404.0,15631.0,2724,18,18.3553597650514,4.5197316206698535,,,1.1964107676969091,1.1119877798684148,1003,154,19.441674975074772,7.590646704748076,23.69693713057496,6.860395896646357,18.906020558002936,7.78367517876856,14.280469897209985,4.3539915298425935,6.481481481481481,3.9505929830998543,415549.087177,0.0020157078126,27615.1970326,386532.8243,1401.0658448,2724.0,629391156.0,1157274.0,18.40633977,17.508608560414242,152.5510599034508,0.0006602397939906,0.3590757998339201,1.0,22.6261401068,76.89332465,43.5910242232,69.2311337519,1.379652601,4.0,45667.5609531737,38005.15237995367,0.0,7662.408573220026,2.0,1.0,1.0,16.76489021775833,45.53096804902662,10.0,5.0,7.0,0.0069790628115653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001124925,Fairfax town,102923826,1498531,104422321.0,7.937472476960712,2.4540992834876685e-05,0,128963.0,29451.0,5226,23,12.456946039035593,3.99979344770574,1994.0,7.0,3.414634146341464,2.886733387964481,1845,154,14.254742547425476,8.109441484700731,49.48535233570863,10.39152484517861,5.08993494068121,3.3678510033038225,8.706467661691542,3.462712386990014,2.556390977443609,2.4669466317959774,788263.8775244728,0.0001489952235442,2041.2345625535283,785814.2824819004,408.3604802736968,3249.006617747297,814249583.5473489,11666289.79836076,40.73317780160296,39.73911138404711,242.6168888726415,0.0009680863134007,0.0675676578542762,0.5108500971300781,41.9642538618,9.209856068,73.3033665109,86.2018718161,0.670423029,1.0,94678.35577105376,94678.35577105376,0.0,0.0,1.0,0.0,0.0,18.11679214907267,51.31618198973104,7.0,7.0,10.0,0.005420054200542,0.0,0.0,6912.93910424732,0.0,0.0,0.0,192156.2525159309,0.0,0.0,0.0,199069.19162017817,0.0,0.0,0.0,0.0,199069.19162017817,,,0.0,0.0,0.034726313238048,0.0,0.0,0.0,0.965273686761952,0.0,0.0,0.0,38.09207646769578,3.6659197985704446,107.8965808239448,4.690398632053396,True
5001125225,Fairfield town,174333510,2794673,177128192.0,3.988427167261276,0.0,0,87019.0,21892.0,1938,241,14.34468524251806,3.1084769543444017,1984.0,3.0,1.364256480218281,1.6468292419620971,733,96,11.45975443383356,4.875246485648585,30.20989505247376,6.735537167128565,5.056759545923633,3.5646755601950324,13.312693498452012,3.878338673113648,6.64451827242525,2.8609203911800622,327974.87675866,7.534729188282017e-05,1032.2578987903685,325944.94773832586,997.6711213766724,2047.9510714083272,392409407.8191589,22306946.75189959,69.18850572996931,67.31054451728106,160.14780886982786,0.000835797690431,0.0147028134511833,0.6185294688638862,14.2449430987,23.06225197,34.6901644608,86.2018718161,0.90734534,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25220.47360286733,25220.47360286733,108279.22302538525,0.0,0.0,0.0,158720.1702311199,1.0,1.0,50440.94720573466,0.0,108279.22302538525,158720.1702311199,158720.1702311199,0.0,0.0,0.0,0.0,0.1588989828207883,0.1588989828207883,0.6822020343584232,0.0,0.0,0.0,81.89895264763669,4.4176224281366725,216.535020779154,5.382359852643773,True
5001725675,Fairlee town,51715954,2808176,54524131.0,0.8798947067249919,0.0,0,74760.0,10174.0,1066,188,33.39587242026266,9.83688087730921,1972.0,8.0,4.930966469428008,3.5108347808866505,507,107,19.13214990138067,8.687636920933576,46.51162790697674,14.447237473260744,14.678030303030305,6.513105368253877,11.553030303030305,4.966623814203101,0.4622496147919877,0.6219409587229842,298753.36155850283,0.0001141465108585,1563.8071987632095,296430.1640185231,759.3903412741215,771.6675771652139,196890283.06489915,1903883.2812157809,21.243793967854035,19.96764147048184,387.15292750279673,0.0015173596020481,0.1569178974919749,0.4795945165725381,15.2248106263,22.60735651,43.1831424732,46.3902381234,0.91328914,,,,,,,,,,,3.0,3.0,3.0,0.0059171597633136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5002325825,Fayston town,94551006,22418,94573413.0,1.6237848220020217,0.3201709735455337,1,110250.0,27966.0,1342,139,19.597615499254843,4.755625189246047,1977.0,2.0,0.7312614259597806,1.0992651226736312,547,54,12.979890310786104,7.784431700121046,66.86507936507937,11.403994143689456,4.172876304023846,2.423355495056916,7.377049180327869,2.796220461185232,3.1428571428571432,2.1082055475583266,491615.985703,0.000187931688344,2574.66413032,488967.8613,73.4602728671,1364.0,454328294.0,485286.0,36.84481203,36.50634750895975,360.4222769083578,0.0010820721319702,1.0130438250907712,1.0,4.24886732546,9.209856068,17.6982626378,90.4276744462,0.647070547,,,,,,,,,,,,6.0,8.0,0.0146252285191956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000925975,Ferdinand town,136906462,588881,137495378.0,3.5024861107742824,0.0,0,13849.0,172.0,68,57,23.52941176470588,58.2485767777992,1992.0,13.0,0.0,24.390243902439025,41,32,0.0,24.390243902439025,0.0,29.411764705882355,91.17647058823528,113.4350991364461,4.411764705882353,49.266324505339774,29.6875,31.131223018184997,135229.03645941184,5.791263514831567e-05,793.4031015316189,134016.96742593244,418.6659319900128,245.00552260014936,91477702.35944577,1259698.516386484,54.09235331824036,52.859880496609335,551.9428093876338,0.0014782732072571,0.107350318112086,0.1456632120096012,36.8948663979,32.29106202,68.4813242482,29.534415353600004,1.000556928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000126300,Ferrisburgh town,122981519,35540139,158521671.0,6.244593384090937,6.555679477220295e-05,0,106989.0,21771.0,2661,17,23.299511461856444,3.794391278241664,1968.0,6.0,2.9493087557603688,3.326007436663488,1085,85,14.654377880184333,6.734519671071275,51.10663983903421,8.32022470397325,2.2172115745960164,1.428104822925042,16.27207816610297,4.470368798328556,4.076086956521739,2.8666662999507366,655683.709121,0.00017348638125,2376.76342312,650788.0814,2518.86429834,2646.0,861390046.0,23046091.0,61.82344818,47.48342994672881,247.8018552989418,0.0007611925772369,0.0284509728405133,1.0,13.9203025222,9.209856068,34.0503965847,73.7922047151,0.724109523,2.0,164590.58151350784,164590.58151350784,0.0,0.0,2.0,0.0,0.0,61.85290549173538,151.6963884917123,19.0,16.0,20.0,0.0184331797235023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001126500,Fletcher town,99319293,668308,99987652.0,1.761716554379996,0.0,0,105833.0,9059.0,1196,250,21.65551839464883,7.571858173515032,1987.0,5.0,0.6198347107438017,1.4507651987789936,484,89,3.925619834710744,2.981274302201664,32.33256351039261,10.950220387140684,3.8461538461538463,2.3178120494187606,10.840336134453782,5.273707185573132,8.781362007168457,5.852726828950203,754779.5357055274,0.0001426661158217,1954.525786756472,752433.9960180996,391.01390091530334,3110.993382252704,779661405.4526513,11170722.201639242,39.00288964839704,38.347393412209634,242.61688887264157,0.0009680863134007,0.0675676578542762,0.4891499028699219,41.9642538618,9.209856068,73.3033665109,86.2018718161,0.670423029,,,,,,,,,,,,1.0,2.0,0.0041322314049586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001127100,Franklin town,99934777,5903159,105837962.0,1.7497505494335173,0.0,0,79917.0,20711.0,1590,312,15.345911949685537,4.4815114608777264,1983.0,6.0,4.700162074554295,2.9151711962873854,617,125,25.28363047001621,15.307121672713397,21.671018276762403,8.81034923155931,8.553459119496855,5.244387391456376,14.654088050314463,5.278669747689401,9.288990825688073,4.592304141475608,391937.8444234844,9.626933104273162e-05,1318.8898352830804,389819.8245246867,799.1300635401141,1779.2334548011615,518892437.75740016,20493438.62130739,41.256517500365554,38.58503311315797,220.28466436816493,0.0007553354335195,0.0191250405393646,0.5093711579734216,33.2738753523,41.85452822,61.6484130665,86.2018718161,1.051475925,,,,,,,,,,,3.0,2.0,3.0,0.0048622366288492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001127700,Georgia town,101909601,15306109,117215737.0,2.913395336165684,0.0008444547424493,0,105011.0,8635.0,4890,16,16.05316973415133,4.49477388805491,1985.0,3.0,1.3179571663920924,1.4874452416267654,1821,164,3.459637561779242,2.1098981347889034,34.93436754176611,7.996814474864957,5.153374233128835,4.049114863515615,10.715754833401894,3.28254147462588,1.6145307769929365,1.4688899780778264,1073772.16801,9.451801964e-05,1294.89686907,1072136.1091,341.162036266,4845.0,1382438400.0,17368985.0,45.64559961,39.3475169222994,221.62480247884412,0.0007767233375534,0.0618212387200518,1.0,26.5242053441,9.209856068,55.6324545444,86.2018718161,0.670423029,2.0,56661.49125457884,56661.49125457884,0.0,0.0,2.0,0.0,0.0,11.587217025476246,31.11559102393127,4.0,7.0,9.0,0.0049423393739703,0.0,0.0,96287.3660948734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96287.3660948734,0.0,0.0,0.0,0.0,96287.3660948734,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.690667913062043,3.0296827731630347,52.8760934073989,3.9866868434829104,True
5000327962,Glastenbury town,115027385,13915,115041291.0,1.3564659022426964,0.0,1,,,0,10,,,,,,,0,10,,,,,,,,,0.0,500.0,183867.30427346137,2.0317891259852384e-05,278.3551102594377,183588.5461124165,0.4030507179319768,481.4631737866521,135314100.09194446,70134.46587317917,44.94885734663248,44.41232163999295,381.8927683032667,0.0013588185129895,2.621639759914047,0.2347455747375193,44.7326174592,54.88361073,67.8046924239,61.0757019311,1.168481314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001928075,Glover town,97274449,2522919,99797379.0,1.524289205645256,0.0,0,73839.0,17597.0,1051,156,24.1674595623216,6.216985517619156,1968.0,12.0,3.0023094688221708,3.50098629709568,433,73,6.928406466512701,4.540798058879993,35.45918367346938,11.925775918391505,9.31615460852329,5.61515258250521,14.568880079286425,4.869863255880868,7.810320781032078,4.571798592474379,508121.5855325275,0.0002528250033369,3463.702545718088,504584.7958452428,73.08713951108257,946.5501640677056,364420546.8221037,4630812.598863295,38.92023879387413,37.557874729927065,536.8142173774766,0.0013943274877433,0.109726225081372,0.4935089489404096,49.3525025864,61.74435823,80.9972292581,71.820874304,1.224280078,3.0,111549.25405791652,0.0,111549.25405791652,0.0,0.0,3.0,0.0,106.13630262408805,257.61952438317905,10.0,4.0,5.0,0.0115473441108545,0.0,0.0,0.0,0.0,0.0,0.0,10830.676275289889,0.0,0.0,0.0,10830.676275289889,0.0,0.0,0.0,0.0,10830.676275289889,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.305115390380484,2.4252553126995564,25.01310918080806,3.258600610217592,True
5000128600,Goshen town,53303535,419568,53723104.0,1.3466751156644106,0.0,0,56250.0,32508.0,142,41,37.32394366197183,19.223884341613743,1978.0,7.0,2.857142857142857,4.355314341745064,70,19,0.0,14.285714285714285,42.27642276422765,23.474415718568054,16.19718309859155,15.510566549684818,17.6056338028169,19.197136562088684,4.545454545454546,3.780257798070879,109578.73549782536,5.921055473233351e-05,811.1845998338066,108663.75758783356,103.79330973724822,290.1751084254401,88322771.84506607,393528.9036679069,20.94942422503433,20.58060992144281,377.62968744089017,0.0012406623253405,0.2784515558488614,0.1008953784511266,45.7933478411,37.53598294,76.2941029574,73.7922047151,1.024681172,,,,,,,,,,,1.0,1.0,1.0,0.0142857142857142,0.0,0.0,5955.802789961275,0.0,0.0,0.0,11265.370527357349,0.0,0.0,0.0,17221.173317318622,0.0,0.0,0.0,0.0,17221.173317318622,,,0.0,0.0,0.3458418703661597,0.0,0.0,0.0,0.6541581296338403,0.0,0.0,0.0,121.27586843182128,4.80627970868457,246.01676167598032,5.509456195361879,True
5002528900,Grafton town,98773085,259776,99032864.0,3.4720680990732244,3.759837639923731,1,76111.0,7381.0,666,137,34.23423423423424,10.161177203671803,1978.0,6.0,2.848101265822785,3.2004072346433965,316,53,10.126582278481012,6.859177325579075,48.37476099426386,14.188782024678355,4.504504504504505,2.85713032266737,12.462462462462462,5.849127794594183,5.785123966942149,4.218475245081531,427405.5696999018,0.0008541665194047,11702.081315851434,414429.8841256634,1273.604259421868,939.3806770968476,300174267.6053308,845869.3932638287,38.61866969816586,38.13650132439648,454.9865460515933,0.001423858124514,0.5052855359274041,0.2850927699838688,72.4840355321,63.27666883999999,91.5545883724,65.340599455,1.243484735,10.0,264093.22736484907,174602.93084107168,89490.29652377739,0.0,7.0,2.0,1.0,396.5363774246983,835.7380612811679,18.0,19.0,27.0,0.0854430379746835,830334.6719429478,0.0,0.0,0.0,0.0,29868.966240118574,65336.048130886506,0.0,0.0,0.0,925539.6863139528,4.0,4.0,830334.6719429478,0.0,95205.01437100508,231384.92157848825,231384.92157848825,0.8971356757805082,0.0,0.0,0.0,0.0,0.0322719454192985,0.0705923788001931,0.0,0.0,0.0,1389.699228699629,7.23756194187136,2928.923057955547,7.98273144158288,True
5000929125,Granby town,100282642,240204,100522780.0,2.074077012276468,0.0,0,57083.0,51231.0,67,25,55.223880597014926,41.10862907752749,1978.0,9.0,0.0,24.390243902439025,41,14,9.75609756097561,12.64194980230158,10.526315789473683,31.84257082275232,7.462686567164178,9.378163242978212,26.86567164179105,40.79599692369833,8.75,8.021029488943423,140247.24678411984,0.0001354140335723,1855.1722599384188,137973.24885977243,418.825664416717,471.4442699916051,126469689.2661688,1003842.3939832348,39.21030518677164,38.71934454053934,297.4842536247544,0.0011089396012427,0.1397104242904311,0.1543694400758366,56.046282092400006,63.68358703999999,77.9375215535,29.534415353600004,1.277030055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5001329275,Grand Isle town,42510683,48160415,90671135.0,0.0,0.0001426453065327,0,100846.0,22253.0,2192,243,15.556569343065693,3.3030035902666994,1983.0,7.0,0.7567567567567568,1.0842969309830657,925,102,13.62162162162162,5.714456684592292,45.99260172626387,8.549898015137197,6.843065693430657,3.682988557270328,10.297482837528603,3.669877934733646,14.45279866332498,5.5005731400421976,624737.9684400377,0.0001161338833674,1591.0342021329254,622949.4673621821,197.46687534619812,1616.1617201127578,643033934.7618976,4050452.012082256,35.83358115716084,16.413466467413656,386.5565931090426,0.0009715474326737,0.1542390742012204,0.4298302447108398,54.3564862712,21.55007996,81.60845730319998,99.3057694586,0.8832743769999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,0.0129729729729729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5000129575,Granville town,131792676,253918,132046612.0,1.997685837814514,0.0,0,60500.0,20870.0,414,102,18.357487922705317,7.728004300801975,1974.0,4.0,1.4563106796116505,1.9890574473121236,206,61,12.62135922330097,8.184688428928862,30.6060606060606,12.67126132894031,6.038647342995169,4.1412158244806365,5.314009661835748,7.191335007964271,14.285714285714285,15.648440120477783,269367.4587447085,0.0001455519320117,1994.0614685630512,267118.25160335645,255.1456717547157,713.311129138575,217115852.7528937,967376.382306574,51.498067941971485,50.88543668368519,377.62968744089017,0.0012406623253405,0.2784515558488614,0.2480219503263473,45.7933478411,37.53598294,76.2941029574,73.7922047151,1.024681172,2.0,27028.822723158188,27028.822723158188,0.0,0.0,2.0,0.0,0.0,65.28701140859465,131.20787729688442,9.0,2.0,2.0,0.0097087378640776,316570.0637879913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316570.0637879913,4.0,4.0,316570.0637879913,0.0,0.0,79142.51594699782,79142.51594699782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.6619898260659,6.640740805808253,1536.7478824659772,7.338074211053536,True
